id,created_at,text
715495058942922752,2016-03-31 11:04:49,"RT @rajeevsharan: According to @SwissRe, total economic losses from natural and man-made events were over USD 6.2 billion in #India"
715475066692046848,2016-03-31 09:45:23,Arctic Winter Sea Ice Hits a Record Low Amid Higher Temperatures https://t.co/4hXqivYeQ0
715429348015226880,2016-03-31 06:43:43,RT @AJ_Hutchings: What was the biggest man-made #insurance loss ever in #Asia?  @SwissRe tells all. #emergingmarkets https://t.co/cGgE1HgQvx
715419654848647168,2016-03-31 06:05:12,El Niño Is Causing a Worldwide Sugar Shortage https://t.co/RJR1Qmi8pe
715374368747028481,2016-03-31 03:05:15,"The ""roof of the world"" is also one of the most seismically hazardous https://t.co/PEf1xvhpUc #quake #Nepal #CataSigma16"
715373303234445312,2016-03-31 03:01:01,90% of Delhi's buildings aren't #quake resistant https://t.co/PEf1xvhpUc #CataSigma16
715347974298214401,2016-03-31 01:20:22,What if the #Nepalquake repeated itself near one of India's most populous city?  https://t.co/cqcDdbVpXp #Delhi #CataSigma16
715343200194535424,2016-03-31 01:01:24,"#drones come in handy after #disaster: in #Tianjin they took ""after"" photos to compare with ""before"" satellite images #CataSigma16"
715340409153650688,2016-03-31 00:50:18,#Asia tops 2015 leader board for global disaster losses: check out #CataSigma16 https://t.co/PEf1xvhpUc https://t.co/hEJWnG6QMH
715339160576466947,2016-03-31 00:45:20,#Tianjin could ultimately become one of the largest man-made insurance loss event worldwide ever  https://t.co/S3EmpQi3y9  #CataSigma16
715337904495656961,2016-03-31 00:40:21,The total insured property loss of #Tianjin estimated at USD2.5bn   https://t.co/oMA6DpiTqU #CataSigma16
715336616202649601,2016-03-31 00:35:14,"#Tianjin caused the largest man-made insured loss in Asia ever, driven by... damaged cars:   https://t.co/S3EmpQi3y9 #CataSigma16"
715335496558387200,2016-03-31 00:30:47,#CataSigma16 estimates a total #Asia disaster loss at ~$38bn https://t.co/PEf1xvhpUc #reinsurance https://t.co/BxGLbUtC1U
715328132526505984,2016-03-31 00:01:31,#Australia lead the top 5 biggest #Oceania insured losses in 2015 #CataSigma16 https://t.co/PEf1xvhpUc https://t.co/PBoZxDyMfy
715277847863160833,2016-03-30 20:41:42,"The US had a benign hurricane season in 2015, but other perils emerged from winter storms to wildfires https://t.co/G8Fz7y0coY #Catasigma16"
715261750971670528,2016-03-30 19:37:45,A US winter storm caused the largest nat cat loss in 2015 - hasn’t happened in 22 yrs. Find out more at https://t.co/DKsUI9rD0c #CataSigma16
715194093580730368,2016-03-30 15:08:54,@AndresC67632183 no worries. have a good day!
715177282353147906,2016-03-30 14:02:06,90% of Delhi's buildings aren't #quake resistant https://t.co/C6ziW1i2W2 #CataSigma16
715175433671729152,2016-03-30 13:54:45,RT @ScottV_ID: Managing accumulations massive challenge for #marine &amp; property insurers warns @SwissRe https://t.co/R9UKrK65tD @insurance_d…
715169003686248449,2016-03-30 13:29:12,RT @melinkin20: Is the warm phase of the #AMO dead?  @SwissRe Peter Zimmerli shares his thoughts. https://t.co/PFJDXvb4il
715165691884793857,2016-03-30 13:16:02,@oliver_ralph thanks for the shout out!
715165519586967552,2016-03-30 13:15:21,"@AndresC67632183 no, it was the 2nd time: the last time was #NineEleven"
715145758878666756,2016-03-30 11:56:50,Is the #Tianjin loss an indicator for #China's slowing #economy? Check out the special report in #CataSigma16 https://t.co/tuWGPkFFhk
715141617980669952,2016-03-30 11:40:23,"The top 5 insured losses in #LatinAmerica &amp; the #Caribbean 2015, in #CataSigma16
https://t.co/PEf1xvhpUc https://t.co/H9Xe21Fkm0"
715139253387313152,2016-03-30 11:30:59,#CataSigma16: insured losses since 1970. Where are the peaks? https://t.co/otx6DoSHyz
715125219934007298,2016-03-30 10:35:13,"The top 5 insured losses in #LatinAmerica &amp; the #Caribbean 2015, in #CataSigma16 https://t.co/PEf1xvhpUc https://t.co/360GUkSStc"
715116685255118848,2016-03-30 10:01:18,#Asia tops 2015 leader board for disaster losses: check out #CataSigma16 -  #reinsurance https://t.co/vsEuDy39ia https://t.co/e1DLxweTfS
715108994164121600,2016-03-30 09:30:44,From #IoT to #crowdsourcing: #hype or #insurance tools? #CataSigma16 https://t.co/GnXBZWI4Yl
715107598710779905,2016-03-30 09:25:12,#opensource #quake modeling through #socialmedia? https://t.co/8tfo3QTBJV #TheFutureIsNow   #CataSigma16
715106371369349120,2016-03-30 09:20:19,#CataSigma16 also discusses leveraging technology in disaster management https://t.co/B6uKXuuz9D
715105132283838464,2016-03-30 09:15:24,"#ElNino lead to some freak 2015 weather, curbing Atlantic hurricanes while fueling Pacific storms  #CataSigma16"
715103846230581249,2016-03-30 09:10:17,2015 marked the 10th year in a row of no major #hurricane making landfall in the #US https://t.co/ARONrLZIAs   #CataSigma16
715102572990885888,2016-03-30 09:05:14,"2015 #hurricane season produced 11 named storms, incl. 4 hurricanes &amp; 2 major storms #Danny #Joaquin  https://t.co/l3Cd7RRZLV #CataSigma16"
715101538746830848,2016-03-30 09:01:07,#Joaquin was the season's strongest #hurricane &amp; strongest observed in Atlantic since #Igor in 2010 https://t.co/xJGenpeTtG #CataSigma16
715100050691633152,2016-03-30 08:55:12,#storms lead the costliest insured losses in the #US in 2015 #CataSigma16 https://t.co/15VmGJpcud https://t.co/AAaKRo7rbx
715097552513867776,2016-03-30 08:45:17,Check out the top 5 insured losses in #Europe in 2015 - #CataSigma16 https://t.co/w663AkEBKN https://t.co/yAFlBIuut6
715096310211342337,2016-03-30 08:40:20,The total insured property loss of #Tianjin estimated at USD2.5bn   https://t.co/3jVX9YOFGi #CataSigma16
715095743367917569,2016-03-30 08:38:05,"RT @InsTimesNews: Global disasters cost insurers £26bn in 2015, @SwissRe says https://t.co/6y3xeMjDvI #insurance"
715095011331846144,2016-03-30 08:35:11,#Tianjin could ultimately become one of the largest man-made insurance loss event worldwide ever  https://t.co/mxCqmwaQIC  #CataSigma16
715093880891424768,2016-03-30 08:30:41,"#Tianjin caused the largest man-made insured loss in Asia ever, driven by... damaged cars:   https://t.co/S3EmpQi3y9 #CataSigma16"
715092503502917632,2016-03-30 08:25:13,#CataSigma16 estimates a total #Asia disaster loss at ~$38bn - #reinsurance https://t.co/9Zq2qfLPGE
715091266472710145,2016-03-30 08:20:18,#Asia tops 2015 leader board for global disaster losses: check out #CataSigma16 https://t.co/PEf1xvhpUc https://t.co/hoRsZzf6Z0
715090016196804608,2016-03-30 08:15:20,"#CataSigma16 lists top 20 most costly insured losses of 2015, lead by #Tianjin - https://t.co/pPK2uxUebF https://t.co/hZ3aZaRdUK"
715088755468681216,2016-03-30 08:10:19,"2015's 20 deadliest disasters claimed almost 20k lives after #Nepalquake, heatwaves &amp; #MigrantCrisis  https://t.co/PEf1xvhpUc #CataSigma16"
715087939299057664,2016-03-30 08:07:05,sigma 01/2016 - Natural catastrophes and man-made disasters in 2015 https://t.co/4KxOqFEG2a via @YouTube #CataSigma16
715087476138881025,2016-03-30 08:05:14,Global disaster losses in 2015 were USD92bn https://t.co/PEf1xvhpUc #CataSigma16
715012814327398400,2016-03-30 03:08:33,Great to have our expert @nicolegamerov join today's Pacific Humantiarian Challenge #disaster #rethinkingresponse  https://t.co/LmkdHkviKD
714949900971163651,2016-03-29 22:58:34,RT @melinkin20: What the #Zika outbreak can teach us about the public health implications of #climatechange @SwissRe https://t.co/dxsq6VG4Oj
714907903833030658,2016-03-29 20:11:41,Insurance can get a bad rap but a career in the industry can be extremely rewarding https://t.co/w1UwWXVQlt #TalentTuesday #careertrifecta
714798061072068608,2016-03-29 12:55:12,A hard sell: the industries that can't get millennials buying https://t.co/K5CVT4Gi99
714797531641880577,2016-03-29 12:53:06,"@TiffanyContract ....people with the common goal of helping the world rebuild, renew and move forward. #reinsurance"
714797083698589696,2016-03-29 12:51:19,@insurance_nl misschien is deze studie voor jullie van interesse? afgelopen week gepubliceerd: https://t.co/sqXr4CMoLs
714782441454571520,2016-03-29 11:53:08,"Hi @capitalweather gang, fyi: we're sending out our study on 2015 global losses from catastrophes tomorrow - #CataSigma16"
714777530855727104,2016-03-29 11:33:37,RT @NICOLEGAMEROV: @dfat_iXc Its inspiring to be working with such a diverse group of innovators on Pacific Challenge #RethinkingResponse
714772433220345856,2016-03-29 11:13:22,RT @AGCS_Insurance: Complex high-rise #supertall building projects present significant risk challenges https://t.co/18aayuyoYm https://t.co…
714753035591884800,2016-03-29 09:56:17,"Great interview with @ASchraft on a ""Hot Topic"": #climatechange and #insurance https://t.co/RuXSyp3WMm via @cfo"
714748328295141376,2016-03-29 09:37:35,Our new sigma on 2015 global catastrophes losses comes out tomorrow! https://t.co/iqth9H7MTe  #CataSigma16 https://t.co/QpbtFTpCJr
713552257611145216,2016-03-26 02:24:50,RT @here: HERE and @SwissRe looked at how connected cars affect your car insurance https://t.co/mr7pjEmqIM https://t.co/ecMR7YVqSA
713389578019860482,2016-03-25 15:38:24,Powerful video from @lifehappens - never miss a moment. #lifeinsurance #family #dontcry https://t.co/MTmhXmFO3G
713030418539421696,2016-03-24 15:51:13,@vipr_solutions the sensors and #telematics tech being used today are a stepping stone towards tomorrow's #autonomouscars
713030372402053120,2016-03-24 15:51:02,"@vipr_solutions connected cars and ADAS features are already built into today's cars, helping us drive safer"
713028280031518720,2016-03-24 15:42:44,A great insight into #VirtualReality by @WSJ https://t.co/PxMwFJb2bZ #TheFutureIsNow
712922895043989505,2016-03-24 08:43:58,"RT @DiegoKuonen: How autonomous driving will impact car insurance...
@HERE &amp; @SwissRe #AVs #IoT #BigData https://t.co/Mnv78P861C"
712909759008129025,2016-03-24 07:51:46,RT @here: HERE and @SwissRe looked at how connected cars affect your car insurance https://t.co/mr7pjEmqIM https://t.co/uJZVAVJHU2
712909723444584448,2016-03-24 07:51:37,RT @selfdrivecarlaw: Good analysis here from @Here &amp; @SwissRe re how #connectedcars will impact car insurance https://t.co/sEYFWQ6YFr https…
712904625645568000,2016-03-24 07:31:22,RT @melinkin20: #Climatechange: A global issue requiring collaboration. @SwissRe_GP Martyn Parker looks at our role: https://t.co/P6W1XRJlHQ
712476957217316866,2016-03-23 03:11:58,Great pic of @JJactuary at #InsDisrupt! RT @insuringcal: we need to focus on people - new solutions https://t.co/nX9thjLjCO
712454842552328193,2016-03-23 01:44:05,"Problem-solving, tech advances &amp;  great colleagues make insurance a rewarding career #talenttuesday #careertrifecta https://t.co/h1GRbVHtWo"
712360732478849028,2016-03-22 19:30:08,RT @JJactuary: Landed in SFO excited to talk Consumer Value tomorrow @SVIAccelerator #InsDisrupt #Insurance #innovation https://t.co/Peh197…
712326784453386240,2016-03-22 17:15:14,Motor insurance volumes will continue to rise driven by car sales growth in #emergingmarkets https://t.co/OCffR52CxT https://t.co/G95u0200n3
712319219757682688,2016-03-22 16:45:10,"By 2020, there will approximately be 260 million #connectedcars on the roads worldwide https://t.co/LTlDWVDoUu https://t.co/y4vb2cjn0b"
712307970739200001,2016-03-22 16:00:28,Advanced ADAS features could cut motorway accident frequency by 45.4% by 2020 #automatedcars https://t.co/6m08dchNma https://t.co/Jl5uGBH5nO
712306643783000065,2016-03-22 15:55:12,How will #connectedcars and #ADAS impact insurance? Come discuss the future of #mobility https://t.co/jng2YwejJb https://t.co/l8DXCpkwPV
712306237547913216,2016-03-22 15:53:35,Tornado summit offered opportunities to increase our resilience to this devastating peril https://t.co/qf3hm1npXs #NTS2016 @tstmwind
712303962754519041,2016-03-22 15:44:33,"RT @kaluza: Don't miss the terrific paper that the team has written on autonomous vehicles: Towards a safer, driverless future https://t.co…"
711918942995025920,2016-03-21 14:14:37,RT @TheEconomist: Widespread use of the blockchain is still five to ten years away https://t.co/2BzsKfgKgw https://t.co/evsVsojhmy
711863715923107841,2016-03-21 10:35:10,Forested watersheds and wetlands supply 75% of the world’s accessible freshwater #IntlForestDay
711854448205799424,2016-03-21 09:58:20,RT @FAOKnowledge: Today is #IntlForestDay! #Forests are vital to our water supply! https://t.co/5ZsaMrpSUv #UNFAO https://t.co/pmQvUjm2OH
711838532780888064,2016-03-21 08:55:06,Forests are a vital resource for life on our planet but remain largely uninsured #IntlForestDay https://t.co/kyXjKzQzZF
711825405276250112,2016-03-21 08:02:56,RT @karthik49: What does fondue have in common with risk? My take on recent  @SwissRe @swissnexindia lecture series https://t.co/nVYZ9JTxzL
711820192498712576,2016-03-21 07:42:13,Deforestation accounts for 12 - 20 % of global greenhouse gas emissions https://t.co/w22iij5w5J  #IntlForestDay https://t.co/uJmeFFGpWW
710828057607737344,2016-03-18 13:59:50,RT @BerndWilke1: #FBI warns on risks of #car #hacking https://t.co/Z6rBXpBPqq #bigdata #cyberrisk
710806109032992768,2016-03-18 12:32:37,RT @AMBestCo: According to @SwissRe #Asia's #Insurance Sector is Expected to See Robust Growth in 2016 https://t.co/XuuesBZSDu
710804557937446912,2016-03-18 12:26:27,What are the implications for consumers of #bigdata? https://t.co/X9gDj0GpML https://t.co/byadgziGqJ
710765224173965313,2016-03-18 09:50:09,"@floodexpert this is why closing the flood protection gap is so important, with things like Flood Re in the #UK https://t.co/bwGlbvhdJW"
710753685165449217,2016-03-18 09:04:18,The new #insurance landscape https://t.co/sfj0kRZiRo : unrestricted access to #bigdata? https://t.co/JOu0X0HAJR
710735314764079104,2016-03-18 07:51:18,One of the 5% https://t.co/FVVxiZS06e @SwissRe innovative relationship with Australian Universities https://t.co/0sK1WHIZkN
710477803372859392,2016-03-17 14:48:03,RT @RISKAFRICA_Mag: THE CORNER OFFICE with Siggi Busch of @SwissRe about the protection gap in African and the impact of drought https://t.…
710454477594165248,2016-03-17 13:15:21,Risks posed by nexus made worse by poor H2O governance eg no defined water rights for competing users #Energyleaders https://t.co/nCpIOTMbZ4
710447724643094528,2016-03-17 12:48:31,RT @thewopwops:5 expert recommendations on how to make energy #infrastructure more resilient https://t.co/CGTzRsOFto via @SwissRe @WECouncil
710444192116445184,2016-03-17 12:34:29,"RT @QBEeo: #QBE Europe CEO Richard Pryce on film about disruption in the SME market and commercial Flood Re
https://t.co/vYGl08F6Sp"
710406062541824000,2016-03-17 10:02:58,RT @WECouncil: Predicted 40% shortfall of water availability globally by 2030 could affect 98% of global electric power generation
710405385526644736,2016-03-17 10:00:17,.@UN projects the world face a 40% shortfall in available water by 2030 #Energyleaders https://t.co/6TnwOB3ib6
710401474929553408,2016-03-17 09:44:44,The @WECouncil calls for action to secure resilient energy infrastructure #Energyleaders https://t.co/E1K4EcpgRp https://t.co/9JBthxAmS7
710387739414413312,2016-03-17 08:50:10,RT @artemisbm: Reinsurers won’t be on systemically important (G-SII) list: Kessler &amp; S&amp;P https://t.co/FE1wF6gS2u
710368530911399936,2016-03-17 07:33:50,#Insurance penetration in #China remains below advanced market levels https://t.co/bmPDCjB40C https://t.co/VBD3Uguf2K
710184578393251841,2016-03-16 19:22:52,How is the #digital revolution transforming the #lifeinsurance industry? We spoke to Insurance CIO mag: https://t.co/Q5QpiGC4AJ
710170724779102209,2016-03-16 18:27:49,RT @AMBestCo: New Risks Create Opportunities for Reinsurers https://t.co/kFUZeSFhdx #RiskManagement @saintjosephs @cpcusociety @TheRAA @Swi…
710130673571520512,2016-03-16 15:48:40,"#Protectiongap is closer than you think: what we're doing in Turkey, Australia and UK https://t.co/Tq6YZZOeUG https://t.co/IL0P0k39us"
710130468692336640,2016-03-16 15:47:51,Our own @melinkin20 discusses hurricane forecasting and the need for #resilience https://t.co/C869eeLgC3
710049239880097792,2016-03-16 10:25:05,"50% is the increase in @SwissRe workforce in high growth markets, 2011-2015 https://t.co/nt6NMRGPX3 https://t.co/ij3OtmwiP7"
710034041051987968,2016-03-16 09:24:41,How does #SwissRe analyse &amp; manage #PoliticalRisk? Check out the talk at @LSE_SU_PRIS tonight by @beathabegger https://t.co/QoT1VS4tx6
710014845144408064,2016-03-16 08:08:25,Read how China is a test-bed for innovations that can be applied around the world https://t.co/bKChoM5H3m https://t.co/miviC90a1L
710006012892291074,2016-03-16 07:33:19,"RT @LotteGE: ""Delays in US rate hikes could have damaging consequences""...they already have! https://t.co/VQA13nkI0l @SwissRe https://t.co/…"
709993437727203328,2016-03-16 06:43:21,"as 60% of disasters are uninsured, read how a country like #Turkey bridges its #quake gap https://t.co/KfumCylDne https://t.co/SiyGgHEGul"
709991453108408321,2016-03-16 06:35:28,#SwissRe publishes its 2015 #AnnualReport: learn about #resilience #cybersecurity &amp; #China https://t.co/bkmo7Ox2zj https://t.co/4zu3vC8bxD
709990674708430848,2016-03-16 06:32:22,#newtechnologies are reshaping our business #risk #SR2015annualreport https://t.co/4dmXzuUwp4 https://t.co/TaRaGlwsGJ
709989133570207744,2016-03-16 06:26:15,Find out how fresh thinking can give more people insurance protection https://t.co/roEEmdvJ6l #protectiongap #SR2015annualreport
709988785728131073,2016-03-16 06:24:52,Learn about #Resilience #Cybersecurity and #China in @SwissRe 2015 annual report https://t.co/jJcli9fXU8
709988236198862848,2016-03-16 06:22:41,A year of progress in making a more #resilient world https://t.co/ntlaMt00HI
709987969621479424,2016-03-16 06:21:37,EVM gives an economic view on the earnings and is not influenced by accounting standards #USGAAP #reinsurance #SRresults
709987455995408386,2016-03-16 06:19:35,"Economic Value Management (EVM) is #SwissRe's valuation framework, measuring assets &amp; liabilities on market consistent basis #reinsurance"
709987064578707456,2016-03-16 06:18:01,"Our 2015 EVM income of USD 3.7 billion, economic net worth USD 37.4bn #SwissRe #reinsurance #SRresults https://t.co/zrtqtwv1Hb"
709986633836322819,2016-03-16 06:16:19,"Mathis #Cabiallavetta, Hans Ulrich Maerki &amp;Jean-Pierre Roth to step down from the @SwissRe Re Board of Directors https://t.co/HsFo0hwYaq"
709972720835026944,2016-03-16 05:21:01,"Getting ready to publish @SwissRe 2015 Annual, EVM reports &amp; proposals to the AGM at 07:00 CET - check out https://t.co/nAwW82y4zY"
709792944623063042,2016-03-15 17:26:39,RT @JJactuary: Kathy Koontz stresses importance of people development &amp; change mgmt in building successful analytics #insuranceanalytics16 …
709784307167059969,2016-03-15 16:52:20,RT @JJactuary: Change is rapidly increasing and analytics is how we will stay on top of it.  John Beckman talking at #insuranceanalytics16 …
709768994765611009,2016-03-15 15:51:29,Day 2 of #insuranceanalytics16. @JJactuary is on the scene talking abt how to increase relevance &amp; reduce friction. https://t.co/5iMMOUA9eR
709767817457958912,2016-03-15 15:46:49,RT @JJactuary: Great discussions on how analytics can support customer engagement at #insuranceanalytics16 https://t.co/cRYBnq8tqJ
709766144907984896,2016-03-15 15:40:10,"another #gobalwarming record: February smashes global temperature record, says Nasa https://t.co/PoEL92XUwA via @Telegraph"
709722115235311617,2016-03-15 12:45:12,"Christian Mumenthaler, Swiss Re's CEO Reinsurance, speaks at @SZ Rückversicherungstag https://t.co/93glyHt4Zj #reinsurance"
709679495683436544,2016-03-15 09:55:51,RT @rsagroup: 1/3 business chiefs expect to be  hacked - telecoms &amp; utility companies most at risk https://t.co/Oj9yNBdrHd https://t.co/xwP…
709673353863413760,2016-03-15 09:31:27,RT @MelloryL: A new female-focussed #lifeinsurance plan launched on international women's day https://t.co/u2y3QDlyB2
709663152737284096,2016-03-15 08:50:55,RT @BerndWilke1: #CO2 data is 'wake-up call' for Paris #climate deal https://t.co/v2qm2DQNZQ #parisagreement #ClimateCEOs
709648845618208769,2016-03-15 07:54:04,Lassen sich Sturmschäden mit #Twitter berechnen? @Handelszeitung berichtet https://t.co/PcVfwd6yFt #natcat
709448945802616832,2016-03-14 18:39:44,One-size-fits-all no longer works in #life insurance. @JJactuary is sharing her thoughts at #insuranceanalytics16 https://t.co/3sCrIAw4o5
709448399301513216,2016-03-14 18:37:33,RT @AnuragNShah: Counterintuitive insights by JJ Carol of @SwissRe at #InsuranceAnalyticsUSA : Age no longer a key driver for life insuranc…
709392524209733632,2016-03-14 14:55:32,"RT @actuarialpost: Aon launch innovative new product for aviation industry, @AonBenfield, @SwissRe, @AOGProtect https://t.co/OqpDjtkwjB"
709292826002124800,2016-03-14 08:19:22,"After over a decade in the making, EU-wide #solvencyii rules are here https://t.co/PdlKToeKdL by @oliver_ralph via @FT"
708569799807389696,2016-03-12 08:26:19,RT @melinkin20: How Spanish #shipwrecks from the 500 years ago can give insight into #hurricane activity and forecasting. https://t.co/oKX0…
708569429832032256,2016-03-12 08:24:51,RT @ClimateGroup: Canada sets climate framework that pushes for pricing carbon: https://t.co/YeSvmq2ZuL #StatesandRegions #ETS https://t.co…
708569232141844480,2016-03-12 08:24:04,Congrats @DavidBresch &amp; huge thx. Glad you'll be shaping the minds of next generations on #climate &amp; weather risk! https://t.co/Pl96zBTC4I
708323202112561152,2016-03-11 16:06:26,"Is #risk selection unfair to consumers? It seems straightforward, but raises ethical &amp; economic concerns https://t.co/ZO4Tct1oqR #GTBR16"
708315913062379520,2016-03-11 15:37:28,How to close the #lifeinsurance protection gap? #Innovation. Our own @JJactuary is speaking at #insuranceanalytics16 https://t.co/3sCrIAw4o5
708199052035362816,2016-03-11 07:53:06,We reaffirm our commitment to #urbanresilience &amp; remember the #Tohoku #earthquake 5th anniv https://t.co/tvegFTEImu https://t.co/6VWNnY7az7
708185337395175424,2016-03-11 06:58:36,We reaffirm our commitment to #urbanresilience &amp; remember the #Tohoku #earthquake 5th anniv https://t.co/tvegFTWje2 https://t.co/4YCNSmRopM
708183845321846788,2016-03-11 06:52:40,RT @AMBestRatings: #Cyber Coverage By the Numbers https://t.co/hcyHGI3oW3 @Mayer_Brown @Barbican1955 @SwissRe @XLCatlin @MunichRe @WillisGr…
708183800639926272,2016-03-11 06:52:30,@dpoudyalaya thank you for the kind message!
708183718142185472,2016-03-11 06:52:10,Could A for analog be the answer to C for #cyber crime? via @business https://t.co/LIRq0VKng2
708177505576837120,2016-03-11 06:27:29,RT @pfasano67: Here's how the Internet of Things will explode by 2020 https://t.co/PdoktCuvYJ via @BIIntelligence
708177420122066944,2016-03-11 06:27:08,"Sounds like @Goodyear have been working w/ @SkylarTibbits' MIT @medialab, using tech presented @SwissRe_CGD https://t.co/jZsxcb5C3B"
708010841820495872,2016-03-10 19:25:13,"By 2020 the insurance industry will need to fill 400,000 positions https://t.co/UG1aLY1szI @reactionsnet #careertrifecta"
707964938598404100,2016-03-10 16:22:49,"RT @QBEeo: John Neal QBE's Group CEO, discusses climate change from an insurer's perspective but also a common sense, if uncomf…https://t.c…"
707946898833936384,2016-03-10 15:11:08,"The #ECB's fresh #moneytap surge will hurt workers, retirees, the #insurance industry and financial stability https://t.co/W7AH4Xcyfq"
707937135584780289,2016-03-10 14:32:20,RT @RonWheatcroft: Very interesting read from Paul Avis at @CanadaLifeGrpUK. Can we simplify death benefit provision for employers?  https:…
707935874789613568,2016-03-10 14:27:20,"RT @beathabegger: Attending ""Insuring Export Credit &amp; Political  Risk"" conference in London next week 16/17 March. Pls let me know if inter…"
707860174841708544,2016-03-10 09:26:31,"#technology of the future ""Goodbye, Silicon Valley. Hello World"" https://t.co/KitJhzoKS4"
707342709120495616,2016-03-08 23:10:18,Great read in @reactionsnet on the talent challenge facing the industry https://t.co/EO34fNZF3j #talenttuesday #careertrifecta
707321057011703808,2016-03-08 21:44:16,Do you think about your career pipeline? You should https://t.co/EO34fNZF3j #talenttuesday #careertrifecta #insurancecareersmonth
707231543908032512,2016-03-08 15:48:34,What is your analytics strategy? @JJactuary will be at #insuranceanalytics16 to share her road map. https://t.co/3sCrIAw4o5
707208910097272832,2016-03-08 14:18:38,"RT @covertony: @SwissRe Senior Economist Daniel Staib, holds positive outlook for global economy -US expansion, ongoing EU  growth, no hard…"
707109179572555776,2016-03-08 07:42:20,Good morning &amp; happy International Women's Day! #IWD2016 https://t.co/MaeOME9a9Z
706782970334597121,2016-03-07 10:06:06,RT @Axcoinfo: Growing health protection gap in India- US$214 billion by 2020: @SwissRe report https://t.co/EA1LMIGL1q
705819977014755328,2016-03-04 18:19:30,Exciting news from @BMW https://t.co/Lw7wkDoCQy #driverlesscars #TheFutureIsNow
705673807147704320,2016-03-04 08:38:41,"RT @AMBestCo: Video: @SwissRe's Klugman: #ILS Growth Spurred by #Governments, Corporates https://t.co/0GPL0z1Fab"
705448517985247232,2016-03-03 17:43:27,Our own @JJactuary will be at #InsDisrupt 2016 this month talking #InsurTech &amp; #innovation. https://t.co/8cC7Ird3dZ https://t.co/TS3smt8wwc
705447116899028992,2016-03-03 17:37:53,"RT @SVI_Center: Can't wait to hear @JJactuary discuss designing solutions that engage, empower, and change people's lives @SwissRe  https:/…"
705408110282809344,2016-03-03 15:02:53,RT @bobinglis: Great roles for @SwissRe and #reinsurance. Together with @LeoDiCaprio this could be award winning! #areyouen https://t.co/Gx…
705396022797803520,2016-03-03 14:14:52,RT @AMBestEMEA: A Timeline of the Growing #Cyber Market https://t.co/NgjjPhdynL  @XLCatlin @Barbican1955 @SwissRe @Mayer_Brown @WillisGroup
705385640536444930,2016-03-03 13:33:36,RT @GrupoAseguranza: .@SwissRe completa su programa de recompra pública de #acciones https://t.co/IvP9ISLxxh https://t.co/Y5nLHxfRUs
705385601676275713,2016-03-03 13:33:27,"@mateosfo whether yes or no: we wouldn't be able comment, just as a matter of principle/policy... Hopefully, you can understand!"
705302949032022017,2016-03-03 08:05:01,"RT @newsattitude: #SwissRe AsiaHealthSymposia calls #healthcare #insurance and #governmentsector
https://t.co/ADDgMwbYdM @SwissRe @SwissRe_…"
705289753600647169,2016-03-03 07:12:35,thank you @HolmesOsborne for this article: Swiss RE Is A Strong Blue Chip With Great Dividends https://t.co/6VcvBfecIX
705285504980393985,2016-03-03 06:55:42,hey @mateosfo what do you mean? We definitely DO see #climatechange as something to worry about...
705284832528564224,2016-03-03 06:53:02,"Good to know: the best insured beard in the industry, via @BusInsMagazine https://t.co/eFoGFi5Pkq"
705273588602032128,2016-03-03 06:08:21,"First penalty over #data security: tech start-up Dwolla fined $100,000 for #cyber defence flaws https://t.co/8Svuq2yAw1 via @FT"
705272562373279746,2016-03-03 06:04:16,Good morning! today we're announcing the completion of our public share buy-back programme last year https://t.co/uE6emwpuWS
705157440204054530,2016-03-02 22:26:49,RT @tstmwind: #Tornado risk models are imperfect but reliable tools to provide range of risk potential &amp; will only improve over time. @Swis…
705045906341629952,2016-03-02 15:03:37,RT @tstmwind: Speaking this morning on a Reinsurer's perspective of tornadoes at #NTS2016. Come join us! @SwissRe
704992141056057345,2016-03-02 11:29:59,"RT @Feliciatedx: Global insurance protection gap in developed, emerging markts - great failure, great opportunity @SwissRe @artemisbm https…"
704914280018272256,2016-03-02 06:20:35,"RT @pfasano67: What counts as artificially intelligent? AI and deep learning, explained https://t.co/jJBrGT9p8b"
704913293857693696,2016-03-02 06:16:40,RT @BerndWilke1: Too little or too much - cities fight #water problems 100RC Network Exchange Program #resilientcities https://t.co/6kazWz7…
704907133406593030,2016-03-02 05:52:11,"CO2 price is a must to mobilize the fantastic energy and creativity of the business world, says @JoubertPhilippe https://t.co/KhvBwSdo9y"
704773743328038914,2016-03-01 21:02:09,#3Dprinting cover story in @CdnUnderwriter. https://t.co/uCmrRtuFti https://t.co/FJaulKsLoG
704772416229220352,2016-03-01 20:56:52,"No joke, you should want her job. #reinsurance #careertrifecta #millennials https://t.co/8fQc6t5seb"
704746768605564928,2016-03-01 19:14:57,"RT @SusanBu08630580: Insurance Career Month is over, but this is life @swissre. No joke, you should want my job #careertrifecta https://t.c…"
704723413496152064,2016-03-01 17:42:09,Congratulations! @SwissRe's Russell Higginbotham is the new Chair of the ABI protection committee @BritishInsurers https://t.co/yqurWdwUvD
704669655189884928,2016-03-01 14:08:32,"RT @unibern: The #Lunchtalks are back! On March, 7th, @SwissRe will present career options for @unibern-students: https://t.co/Z5Xxo8N629 &lt;…"
704632217272754176,2016-03-01 11:39:46,RT @unibern: #Karriere in der Versicherungsbranche? Die @SwissRe stellt sich &amp; Karrieremöglichkeiten für Studierende am 7.3. vor: https://t…
